දාස නියමයි........ දැන් කෝ අර ප්‍රීතියයි ලක්මිණගේ කුජීත විරිදුයි........,0
ඔහොම ජනාධිපතියෙක් පොල්පිත්තෙන් කැපිය හැකි...........,0
මූ වගේ මෝඩ මූසලයෙක්..............,1
කව්රු කොහොම කිව්වත් ඇත්ත මේකයි......... හිටං හුටං රටත් අස්ථාවර කරල ආණ්ඩුවත් අස්ථාවර කරල දේශපාලනයම විහිලුවක් කරල මුලු රටම අගාධයට දැම්ම..,0
කාගෙද වැරැද්ද කියල දන්නැතුව මුකුත් කියන්න අමාරුයි පෙනෙන විදියට පොලිසිය පැත්තෙන් ජරාවක් කන්න හදල තියෙනව වගෙයි ඒකනෙ සද්ද නැතුව පූස් පැටියො වගේ ඉන්නෙ අනික එක පොලිස් කාරයෙක් අනිකට කියනව පයින් ගහල හෙල්මට් එක අරන්න එන්න කියල එහෙම කොහොමද මුන් ගෑණියෙකුට පයින් ගහන්නේ....... නීතිය විනිවිද භාවයෙන් දෙපාර්ශවයටම විරුද්දව ක්‍රියාත්මක විය යුතුයි.......,0
ඔයා ප්‍රෙග්නන්ට් උනත් නොවුනත් අපිට මොකද...... පාර්ලිමන්ට් රිංගන්න දගලන වෙලේ ළමයි ටිකක් හදාගෙන ගෙදරට වෙලා ඉන්න එක රටටම කරන උපකාරයක්..........,0
දත් දොස්තරලා ඔහොම්මම තමයි. උන් ගලවන්න පටන් ගන්නෙ දත්වලින් ඊට පස්සෙ රටක් ජාතියක් උනත් නැති කරලම දානව.......,0
තවදුරටත් ආප්පයා පස්සේ යෑමෙන් පලක් නොවේ දිනන්න පුලුවන් විදියක් හිතුවොත් හොදයි....... මිනිහගෙ මොලේ කචල් වෙලා... උන්මත්තකයෙක් විධායක ජනාධිපති උනාම ඇතිවෙන ඉරණම ඉදිරියේදී මහජනයාට භුක්ති විදීමට සිදුවේවි.......,1
වීඩියෝ එකෙත් ඇස් වැහුවනම් හොදයි....... අහිංසක මිනිහෙක් ඔහොම කෑ ගැහුවනම් කුදලන් ගිහින් හිරේ දානව..... පොන්න පොලිස්........,1
මිනිසත්කම දන්න නියම කෙල්ලෙක්.දෙමවිපියන්ට නොසලකන සල්ලිකාර උන්ට මෙික හොද පාඩමක්...,0
ජෝන් පෝල් තමයි කොලුව හප්පල පැනල ගිහින් තියෙන්නෙ දැන් උපාසක ටෝක් දෙනව..........,0
නිවන් සුව අත්වේවා...........,0
අනේ මන්ද 6ක් ගහන්න පණතියෙන එකෙක් මේ ටීම් එකේ නෑනේ හිටං.......,0
ඇයි උඹ තම්බින්ට පස්චාත්බාගේ දික්කරන එකෙක්ද තම්බි නැතිනම් මේ ලෝකේ මොනතරම් සුන්දර වේවිද.............,1
කාලකණ්නි හැත්ත අල්ල හු අක්බර් ලගටම යවන්න තියෙන්නෙ............,1
මදන හැත්ත............,1
මේ කාලකණ්නි ජිහාඩ් කාරයන්ව නැතිකරල දාන්න ඕකගේ ඔය වත්කම් පාවිච්චි කරපල්ලා.............,1
ඕකව අකුලෝලම පල...............,1
අපොයි මොන වැලගෙඩිද ඕව ඕව බලල බලපු එවුන් ටිකත් නැතුව යන්නැති............,0
මේ වගේ දොස්තරලව කොටියම කාපිය..........,1
ලොල්ලො පාවිච්චියක් නෑ බන්,1
පල ඩෝ ලොකු එක නොදී,0
තැබිලි හීනෙන් තමා. ඇවිත් වෙනදා වගේ රෙදි බේසම් දෙක හෝදලා දීලා පලයන් රිලවා,1
ගින්දර කොල්ලෙක්..වචනයේ පරිසමාප්ත අර්ථයෙන්ම ලයාන්විතයම තමා...,0
ආසිරිගෙ දෙහි ගෙඩි දෙක මිරිකන්න අපි අල්ලපු ගෙදර ලොල්ලව එක්කගෙන එමු...ඌට ඔය වගේ මිරිකන වැඩ ටොයිස්...,1
මට එක සැරයක් යන්න ලැබුනා. ලෙග් ස්පේස් එහෙම සුම්මා...සුදු නංගිලා ටික බලන පරක්කුව විතරයි...ලග,0
උඹ වගේ ලොල්ලෙක්ට අනුකම්පා කරනු විනා මොනවා කරන්නද බං...උඹ ප්ලේන් දැකලා තියෙන්නෙ පින්තූර වලින් විතරයි නේද...වරෙන් වෙලාවක ශ්‍රී ලංකන් ටැක්සියක නුවර එළි හරි යවන්නං එහෙ එකෙක්ට කියලා සිද්ධිය දාගෙන ආයෙ කොළඹ වරෙන්,1
පර්සිගෙ අහවල් එක අත ගාපු රිලව් තමයි මේ...,1
දාස දැන් කරනනේ ලොන්ඩරි රස්සාවනේ.......,0
සිංගප්පූරු ගියා කියන්නෙ හබක් වෙන්න ලගයිද දන්නෑ......,0
රුවංගිට ඕන ට්‍රාන්ස්පේරන්ට් ඒව හොදට තියෙන ඩිංග පෙන්නගන්න එපැයි............,0
තේරුනත් එකයි නොතේරුනත් එකයි......... ඕව හදවතින්ම එන දේවල්....... අයියෝ සිරිසේන.....,0
මෙයාගෙන් නම් ප්‍රශ්න කරන්න ඇත්තෙ ඔය ගැන නෙමෙයි වෙන මොකක්හරිගැන වෙන්න ඇති..........,0
තොපි සේරම මැරිලම පල......... වෙනද ඔය වගේ කථා කියනකොට දොයියන්නේ රනිල........,1
ඉස්සර 88/89 කාලෙත් ටයර් සෑයවල්වල වධකාගාරවල මලේ ඔයවගේ අලුකුත්තේරු වැඩ කරපු උන් විතරක් වෙන්නැති...... මූසලයා රෙදි නැතුව කඩේයන්නේ...........,1
තොපේ මහඑවුන්ට ඉතින් අලුතෙන් හදනව තියා හදපු ටික නඩත්තුකරගන්නත් බැහැනෙ................ මෝඩ හැත්ත මුන්ට ඕනෙ පේමන්ට් වල කෑගහන අසික්කිත තම්බිහැත්තත් එක්ක මඩ වගුරු උන චූ ගද ගහන පරිසරයක්නේ...... ඉදල පුදුරු ඒකෙනේ...... නොදකින්.......,1
කාට කාටත් අන්තිමේදී ඔය මුකුත් නැතුවයි යන්න වෙන්නෙ..... ඒකනිසා යන තැනක ගිනියන්න දෙයකුත් කරගත්තොත් හොදයි.... ඔබතුමියට නිවන් සුව අත්වේවා........,0
කාණුකටයි සූකර තම්බියයි උන්ගෙ රෙදි ගලවපු නිසා මාරපන ඇමතිට දැඩි විරෝධය දක්වල තියෙන්නෙ....... ඇත්ත කියන්නයි බිම ඉදගන්නයි බය වෙන්න එපා.............,1
පොලිස්පතියෝ ඕක දීපන් ළමයෙකුට.........,0
හිටං හිවල්හාමි ජාත්‍යන්තරය ඉස්සරහ විකටයා වෙලා මෙහෙ ඇවිත් පොර ටෝක් දෙනව........... එක්සත් ජාතීන්ගේ සමුලුවේ හිටපු රූකඩ රාජ්‍ය නායකයා....... තුක් නොදකින්........,1
තලන්ගෙ ඒව හොදයි.......,0
ලබ්බෙ ගිනියි පොක්ස් වාගනුයි දෙයි බලන් හිටහල්ලා........,1
ඔක්කොටම කලින් සේයා මැරුවෙ කව්ද කියල හොයන් හිටහං...... එල්ලන්න කලින්....... තාත්තගේ මිනිය උඩින් පාර්ලිමේන්තු ආව සක්කරවට්ටම......,0
පොලිස්පතිතුමෝ කරන්න බැරිනම් ඕක දීපන් ළමයෙකුට.......,0
නොදකින් මෝඩ මූසලයා කියන කථා ඕකේ ඉන්නෙ කාෆ් මාලුවෝ උන් කොහෙද 65000ක් වෙන්නෙ බොරු දොඩවන්නැතුව හිටු ජෝන් පාවුලු මූසලයා.........,1
ගවපාලනේ බොල ගවපාලනේ..........,0
ඇත්ත තමයි බොල දැන් වැඩේ කරල තියෙන්නෙ කොණ්ඩයගෙ අයිය කියන්නේ........ පොලිසියත් ජෝන්බාස්ටම ගියා එහෙනම්....,0
මෙහෙටත් එන්න හදන්නෙ මංගල මුත්තා වැඩ අල්ලයි හෙට අනිද්දා..........,0
අනේ පලයං බං යන්න උඹල මඩපොකුණු හාර හාර කරපු නාටකෙ හැමෝම දැක්කා..,0
පට්ට...... කාර් එක.....,0
ඇයි පුත්තලමේ පොලිසියක් නැද්ද තියෙන්නෙ ෂරියා නීතියද...... කෝ මේ නීතිය සැමට සමානවියයුතුයි කියන උන්..,0
දැන් මන්ද බුද්ධිකයොත් ජන්දෙ ඉල්ලන්න පටන්ගෙන රටකට ගිය කලක්.........,0
මේවා රීබෝරිං කරල ස්ලිව් ගහල ගන්න වෙන්නෙ කව්ද කැමති රීකන්ඩිෂන් හුචක්කු ගන්න......,0
එකැස් යක්ෂණිය ගම්පහින් හමුවෙයි..........,0
නීතිය වහාම ක්‍රියාත්මක විය යුතුයි...... මිනීමැරුම් දෙකයි... මැතිවරණ නීති උල්ලංගනය කිරීමයි...... පාතාල සම්බන්ධයයි......,0
පව් අසරණ ජීවිතයක්...... මතු භවයක මෙවන් අකල් මරණයක් සිදු නොවේවා.......,0
ඕකගෙ අහවල් එක කපන්න ඕන.....,1
පන්සල් ගියේ බුදුන් වදින්නනෙ..... දැන් ජන්දෙ කොරන්න එපැයි....,0
දැනුවත් වෙලා එන එකනම් හොදයි නැත්නම් අනර්කෙලි පබා වගේ වෙයි........,0
තාත්තා වගේම නැද්ද මෙයත් මීට කලින් කනත්ත හන්දියෙ ගොඩනැගිල්ලකට පැනල අයිතිකාරයට කනට ගැහුවෙ ටී වී එකෙත් පෙන්නුවෙ..........,0
පිස්සු පීකුදු.......,0
මූ වගේ මෝඩ මූසලයෙක්.........,1
ඇත්ත කියනකොට 1600 උන් ඩිසලයික් දානව කෙළියට.......,0
කසය කියන දේ ගැන කව්රු කව්රුත් ටිකක් සැලකිලිමත් උනොත් හොදයි.......... ඉස්සර කොටි දැන් ඌරෝ......,0
පෝන් එකෙන් රෙකෝඩ් කරපු එකාගෙ ඔලුවට පොල්ලකින් ගහන්න එකෙක් හිටපු නැතිහැටි මුන් අදකාලේ පාර මැද ගූ ගොඩක් දැක්කත් වීඩියෝ කරනව ...... මේ මනුස්සයගෙ දුවත් ඈත ඉදන් කෑ ගහනව මිසක් තාත්ත ලගටවත් එන්නේ නෑ.........මාර දුවක් තමයි.......,0
එතකොට රනිල් රවී මුන් ජාතියේ පිනට පහල උන නායකයො වෙන්නැති....... ගෙරි කලු සුද්දො හැත්ත.........,1
මැකෝ නිදිද මිනිහ කිව්ව නේද එප් සී අයි ඩී නාඩගම ජන්දෙ ඉවරවෙනකම් නවත්තන්න කියල මේ මේ මැ කෝ...........,0
මැකෝ කිව්ව නේද ජන්දෙ ඉවරවෙනකම් ඔය එප් සී අයි ඩී නාඩගම නවත්තන්න කියල...........,0
ප්‍රීතිගේ මොඩ ආතල්.......,0
මල සේකර......,0
මූ හොදයි විහිලු කරන්න......,0
මුන්ව තියන්න වටින්නෑ..... සක්කිලි........,1
ඉන්දියාවේ මෙච්චරටම අසහන කාරයෝ ඉන්නවද...... තහනම් නොකල එකනම් හොදයි...... නැතිනම් අපේ පොලිසියත් එහෙ යවන්න වෙයි ස්ත්‍රී දූෂණ අල්ලන්න.......,0
මේ වගේ එවුුන්ගෙ නඩු අහන එකත් බොරු වැඩක්...... ඉවර කරල දාන්න තියෙන්නෙ.......,0
උල තියන්න කලින් අල්ලගන්න එපැයි.........,0
පොඩි තුම්මුලසක් වෙන්න ඇති බොල......,0
කෝ මේ මැකෝ.........,0
ජේවීපී කාරයෝ කලාවේ උන්නතිය වෙනුවෙන් මොානව කරන්නද 88/89 ත් කලේ කලා කරුවන්ට ස්වර්ගය පෙන්වමින් කලාව රැක ගන්න කථාකරන්න ඕන ජන්දය දිිනල ආණ්ඩුව පිහිටුවන අයත් එක්ක.........,0
එතකොට පර්සි යන්නෙ කොහෙටද බං..මැද මුලන ගෙදර ජනෙල් පොල්ලෙ ආයෙමත් එල්ලෙන්න වෙයි වගේ මේ යන යෑමට...,0
වතාවක් එල්ලලා මරන වැඩේට පකිස්ථානෙන් අලුත් කඹයක් ගෙනාවා කියලා ප්‍ර‍වෘත්තියක් ආවා විතරයි ඒ වෙද්දි ඒ දඩුවමට ලක් වෙලා හිරේ හිටපු උන්ට බඩ යන්න අරගෙන ජාතික රෝහලට අරගෙන යන්න උනා....,0
ගුණේ වගේ *ල්ලෙක් හොදයි කාන්තා නේවාසිකාගාරයක මුරට දාන්න....කිසි භයක් වෙන්න දෙයක් නෑ...,1
කෙරෙන වැඩක් ගැන කථා කරහං බං...උඹත් දැන් බලාන ගියාම කැමිලස්ගේ ගජමෑන් වගේම ජෝකරයෙක් වෙලා.,1
බන්දුල කියන්නෙ සිගරට් මාරයෙක්..පැයකට සිගරට් 5 ක්වත් බොන මිනිහෙක්..මිනිහගෙ තොල් දැක්කම පේනවනෙ ටයර් වෙලා තියෙන්නෙ. මම මෙයා එක්ක පොතක වැඩකට සෙට් උනා සැරයක්..මිනිහා බොන්නෙ ඇමරිකන් ලේඩීස් සිගරට් එකක්...,0
නෙදකින්..මේ වගේ එක කාලකන්නියෙක් නිසා රටට වෙන අයහපත ගැන දන්නෝ දනිති. දැන් මේ කෙල්ල ගිහින් ලංකාවෙ මොන හොද දේවල් තිබුනත් මේ සිද්ධිය ගැන විතරයි උන්ගෙ රටේ අයට කියන්නෙ. ඉතිං සංචාරකයො එයිද ලංකාවට...මේ අවලමාගෙ අහ වල් එක ලාච්චුවට දාලා වහන්න තියෙන්නෙ.,1
මම හිතුවෙ පොලෝසියෙන් කොල්ලව සැගවූ ආයුධ හොයන්න අරගෙන ගිහින් කියලා...බැලින්නම් උගෙ වෙලාව හොදයි.,0
විද්‍යාජෝති මහාචාර්ය කොල්වින් ආර් සිල්වා මහත්තයා කිව්වා වගේ මේ ඩොකාලගෙ උණ බහින්න පදුරක් පදුරක් ගානෙ දොස්තරලා හදන්න ඕනෙ...මුන් හිතාන ඉන්නෙ දොස්තරලා කියන්නෙ අනිත් මිනිස්සුන්ට වඩා අඩි ගානක් උඩින් යන පිරිසක් කියලා. වෙන රටවල දොස්තරලට මුන්ට වගේ උඩින් යන ලෙඩේ නෑ. අපේ රටේ උන්ට තමයි අං ඇවිත් තියෙන්නෙ.,0
මේ කාලකන්නියා නිසා අපේ ඉස්කෝලෙත් පීචං වෙනවා...,1
බන්දුල පෙරේරා වගේ ගවයන්ට දැන් වතුර පෙවෙන්නෙ නෑලු...මහ හරකෙක් ඇතුලට ගත්ත නිසා...,1
පව් යකෝ මූ.....පුදුම කට්ටක් කාලා තියෙන්නෙ මේ බඩුව එක්ක නිදා ගන්න...පැය 4 ක් බලා හිටියලු...ගෑණු නැද්ද යකෝ මේ ලෝකෙ....මට කිව්වා නම් මම උඹට මාගේ ගානෙ ගුවන් සේවිකාවක් සෙට් කරලා දෙනවා.,1
පපුවෙ අමාරුවක් හැදුනා නම් සිරුරේ තැලීම් හිටින්නෙ කොහොමද බූරු විමලයො...උඹ ඉතිං කොහොමත් ලොකු එක දුන්නට 8 පාස් ගවයෙක්නෙ.,1
අන්ගජාතයක් නෑති හරකෙක් ගුනෙ කියන්නෙ. අඩු මසෙන් ඉපදූන ලොල්ලෙක්,1
සතුටුයි පවුල් ජීවිතයත් සාර්ථකව ගෙනයන අන්දම දැක්කම...වාසනාවන්ත කෙලියක්...,0
මේ වගේ වසලයෙක් ඔහොම පැනලා ගියාට අවශ්‍ය වෙලාවට ආයෙ ගෙන්න ගන්න පුලුවන්...මේ හරකා එක්කම උදයංග වීරතුංග කියන පර්සිගෙ අතවැසි කම්බ හොරාවත් අල්ලගන්න ඕනෙ.,1
අර ගෑණු කෙනාගෙ ඇහැට කදුලක් නැගෙන තරමට සංවේදී දසුනක්...,0
ලොකු එක නොදී පල ඩෝ...,0
මගේ අදහස ලංකාවෙ දෙමෙල්ලු ඔක්කොම තමිල්නාඩුවට පන්නා දැමිය යුතුයි.,0
කොලුවෝ ඕව මේනටේන් කරන්න ලේසිවෙන්නෑ පේනවනෙ එකක් වැඩිකල් මගුල් කෑවේ නෑ.... අනිකට හොදටම මදන විසේ...,0
මොනතරම් පක්ෂයේ ජ්‍යෙෂ්ඨයෝ ඉන්දැද්දිද දුමිනද වගේ රස්තියාදුකාර හාල්පාරුවෙක් මහ ලේකම් කලේ ඒකෙන්ම පේනව හිටංගෙ ටිකිරිමොළේ තරම අද නිදහස් පක්ෂයේ නායකයෝ තනිකරම ක්‍රියාත්මක කරන්නෙ පළිගැනීමේ ව්‍යාපාරයක් හිටංට දුමින්දයට මහින්ද මහතා සමග පරණ ඇරියස් තියෙනව කවර් කරන්න උන් ඒක කරන්නයි උත්සහ කරන්නෙ,0
බූරුවෝ අපේ ආගමේ හැටියට ප්‍රාර්ථනා කරන්නෙ එහෙමයි....... නිවන් යනවද අපායේ යනවද ස්වර්ගස්ථ වෙනවද දෙයියන්ගෙ තුරුලට යනවද කියන එක කරපු කියපු දේවල් අනුව තීරණය වෙයි.........,0
තොපිට වාසිවෙන දේවල් කියනවනම් හරි....... නැත්නම් වැරදි....... මූසල හැත්ත,1
හිටං ගොයියො ඔක අහොසිකලා කියල මිනිස්සුන්ගෙ බඩවල් පුරවන්නයි සංවර්ධනය කොරන්නයි බෑ..... කට මැත දොඩවල ගත්තනම් දැන් වැඩ පෙන්නන්න මාස 10ක් ගෙවිල ඉවරයි හිටං........,0
නිවන් සුව ලැබේවා...........,0
රුවංගි වගේද පියුමිගේ ප්ලන්ග්.....................,0
සහතික ඇත්ත බොල......,0
විෂබීජ එහා මෙහා යනව පේනවද..........?,0
තලන්ගේ එතුමා හොදයි..........,0
උඹවගේ මොට්ට ටොයියො තමයි හැමදේම මහින්ද කොලා කියල තප්පුලන්නෙ.........,1
තෝව අකුලෝලම පල......,1
මෙයාගේ කකුලට හරිම අපලයි කෙයිවෙලේ බැලුවත් ඔතාගෙන...... අසමජාතියෙක් උනාට හිතහොද පුද්ගලයෙක්..... ඉක්මන් සුවය පතනව........,0
කව්රු හරි කාලකණ්නි අසහනකාරයෙක්ගෙ වැඩක් මේක...... අල්ලා දැඩි දඩුවම් දිය යුතුයි......,1
60000ක් කොල්ලො කෙල්ලො මරපු රටේ ප්‍රජා අයිතිය අහිමිකරන්න බටලන්ද කොමිසමෙන් නිර්දේශ කරපු බටලන්දෙ පොනිල් ඔය අගමැති වෙලා ඉන්නෙ යස අපූරුවට ඕව මොනවද.......................,1
අංජන කවදත් වගේ නියමයි,0
ඉන්දියාවට යා කරල තව පාලමුත් ගහපල්ල ඔක්කොම වහුකුණු තොග වශයෙන් ගේන්න හැකි.......................,0
අනේ් පලයං හිටං යන්න ආනන්දෙ ඇන්ඩ්‍රොයිඩ් ඇපල් ඇප් හදන්නත් උගන්නනවද මෘදුකාංග හදන්න ඉගෙනගෙන තියෙන්නෙ ස්ලිට් එකෙන් ඔය තරම් කුහක වෙන්න එපා........ හිවල් හිටං වගේ වෙන්න එපා හිටං.........,1
ජයවේවා ස්ලිට් කොල්ලෙක්නේ.......,0
අසම්මත පෙමක ප්‍රතිඵලයක්ද දන්නෑ......,0
හොද පොඩ්ඩ....,0
කෙල්ල ලස්සනයි බොල....,0
මරාට සැරටම කඩේ ගිහින් නොකවුට් වේච්ච හරකෙක් තමයි මේ...,1
උඹලා ඔක්කොම කිසිත් නොදන්න තොත්ත බබාලා....උඹත් පලයං උගන්ඩා...,0
විජේදාස ලොක්කා ජාතික ඇදුම් මහලා දීලා හොයාගත්ත සල්ලි වලින් වෙන්න ඕනෙ මගුල ගත්තෙ....,0
බයිලා ගහන්නෙ නැතුව කිරුළපන ගිය උන්ට දඩුවම් දීලා ඉදින් බං...,0
මොකක්ද බං ඔය මගුල....එක්කො පොඩි එකෙක්ට දීහා උඹලගෙ ඔය පක්ෂෙ...,0
මට නම් පේන්නම බැරි එකෙක් මූ....දැක්කොත් දවසම මුස්පේන්තුයි...,1
ඇයි උඹ දැකලම නැද්ද ? යනවා මිනිහො යන්න..,0
වාසනාවන්ත පියෙක්,0
ඉතාම වටින තීරණයක්. ප්‍ර‍මිතියකට නැති උපාධි කඩ වලින් දුප්පත් දෙමාපියන්ගෙ මුදල් තමයි අවභාවිතා උනේ.,0
ඔය පතන උන්ගෙම තමයි බං රොටිය ඉක්මනින් කරවෙන්නෙ. මම කරන පිං අතේ වැඩ වලින් මගේ ආයුෂ වැඩි මිසක් අඩු වෙන්නෙ නෑ,0
බන්දුවා සමග බොක්කෙන් එකග වෙමි. මගේ සැබෑ අනන්‍යතාව සගවාගෙන කමෙන්ට් කිරීම මගේ හැකියාවකි. නුවන් සැබෑ ජීවිතයේ මගේ මිතුරෙක් කිව්වම මේකට එන බත් කන හරක්ට ඒකත් මැජික් එකක්..බඩු ලාලා කරන සමාජ සත්කාර වල තරම දන්නවා නම්..බඩු ලාලගෙ රොටිය කර වෙන්න කියලා පතන බන්දුවා වැලපෙයි.,0
උඹ ඕවා හොයන්න කලින් අර අහවල් ලෙඩ්ට බේත් ටිකක් අරගෙන ඉදින්...ලොල්ලා කියලා මරන්නයැ.,1
නෙදකින් මූ වගේ අපතයෙක් කවුද නිදහස් කලේ...රදලියගොඩ පරම්පරාවටම දෑලි ගාපු ගස් වැද්දෙක් මූ...,1
මගේ පවුල...පව් යකෝ...ලොල්ලෙක් දකින හීනයක තරම...ඉස්සෙල්ලා අංගජාතයක් හයි කරගෙන වරෙන්...,1
අපේ වද පුංචි අම්මගෙ බාල දුව දොස්තර කෙනෙක් උනාට මුන් වගේ මස් රාත්තලම ඉල්ලන්නෙ නෑ...ඔන්න බලහං දැන් ලොල්ලො සෙට් එක නැට්ට වගේ මගෙ පිටිපස්සෙ එයි.....,1
මිස් ෆයර් එකක්...,0
මෙලෝ රහක් නෑ....,0
වී හොරකම් කරපු එකා නම් අල්ලපු ගෙදර ලොල්ලා වගේම ලොල්ලෙක්...කී දෙනෙක් අමාරුවෙ දාලද දැන්...,1
සමහර ඒවා ෆොටෝෂොප්...,0
කන්න බොන්න දීලා කරට අත දාගෙන පිටිපස්සෙන් පිහියෙන් අනින සිස්ටම් එක තමයි පර්සි ලග තිබ්බෙ. අන්තිමට පර්සි ලග හිටියා සුමනයා පර්සිටත් දුන්නෙ එවැනිම පාරක් තමයි හතර ගාතෙන් ඇදගෙන වැටෙන්න.,0
මාර දැරියක්නෙ...නිරුපද්‍රිතව හොයාගත්ත එකම ලොකු දෙයක්.,0
සනා බොහොම සතුටින් ඉන්න වග පේනවා...,0
සුමනයට මල් තියලා වදින්න ඕනෙ..ඒකාධිපති වියරුවෙන් රට බේර ගත්තට...,0
පස් කමින්ග් අවුට්...,0
